pageid,ns,title,contentmodel,pagelanguage,pagelanguagehtmlcode,pagelanguagedir,touched,lastrevid,length,watchers,talkid,fullurl,editurl,canonicalurl
60312566,0,Rui Moreira,wikitext,en,en,ltr,2024-10-09T16:38:09Z,1249176751,7909,,60312569,https://en.wikipedia.org/wiki/Rui_Moreira,https://en.wikipedia.org/w/index.php?title=Rui_Moreira&action=edit,https://en.wikipedia.org/wiki/Rui_Moreira
70394773,0,Rukayya Dawayya,wikitext,en,en,ltr,2024-09-27T02:35:02Z,1246220020,4173,,70420178,https://en.wikipedia.org/wiki/Rukayya_Dawayya,https://en.wikipedia.org/w/index.php?title=Rukayya_Dawayya&action=edit,https://en.wikipedia.org/wiki/Rukayya_Dawayya
76477675,0,Rukchanok Srinork,wikitext,en,en,ltr,2024-10-07T15:44:19Z,1239869578,4488,,76494479,https://en.wikipedia.org/wiki/Rukchanok_Srinork,https://en.wikipedia.org/w/index.php?title=Rukchanok_Srinork&action=edit,https://en.wikipedia.org/wiki/Rukchanok_Srinork
26546,0,Ruslan Khasbulatov,wikitext,en,en,ltr,2024-10-08T00:31:18Z,1246697244,12352,,6573219,https://en.wikipedia.org/wiki/Ruslan_Khasbulatov,https://en.wikipedia.org/w/index.php?title=Ruslan_Khasbulatov&action=edit,https://en.wikipedia.org/wiki/Ruslan_Khasbulatov
75853930,0,Ruslan Magomedov (economist),wikitext,en,en,ltr,2024-10-05T14:43:46Z,1214631880,12499,,75903323,https://en.wikipedia.org/wiki/Ruslan_Magomedov_(economist),https://en.wikipedia.org/w/index.php?title=Ruslan_Magomedov_(economist)&action=edit,https://en.wikipedia.org/wiki/Ruslan_Magomedov_(economist)
72346433,0,Ruslan Muharam,wikitext,en,en,ltr,2024-10-07T07:08:10Z,1246980841,7684,,72347323,https://en.wikipedia.org/wiki/Ruslan_Muharam,https://en.wikipedia.org/w/index.php?title=Ruslan_Muharam&action=edit,https://en.wikipedia.org/wiki/Ruslan_Muharam
51209363,0,Rusmir Mahmutćehajić,wikitext,en,en,ltr,2024-09-27T02:02:12Z,1227279651,5929,,51681656,https://en.wikipedia.org/wiki/Rusmir_Mahmut%C4%87ehaji%C4%87,https://en.wikipedia.org/w/index.php?title=Rusmir_Mahmut%C4%87ehaji%C4%87&action=edit,https://en.wikipedia.org/wiki/Rusmir_Mahmut%C4%87ehaji%C4%87
75344300,0,Russell Dlamini,wikitext,en,en,ltr,2024-10-08T00:33:44Z,1246199578,3445,,75344318,https://en.wikipedia.org/wiki/Russell_Dlamini,https://en.wikipedia.org/w/index.php?title=Russell_Dlamini&action=edit,https://en.wikipedia.org/wiki/Russell_Dlamini
36012566,0,Rustam Effendi,wikitext,en,en,ltr,2024-10-07T16:30:43Z,1221012165,7069,,36016848,https://en.wikipedia.org/wiki/Rustam_Effendi,https://en.wikipedia.org/w/index.php?title=Rustam_Effendi&action=edit,https://en.wikipedia.org/wiki/Rustam_Effendi
38297027,0,Rustam Effendy Nainggolan,wikitext,en,en,ltr,2024-10-05T14:34:23Z,1136442271,3507,,38297728,https://en.wikipedia.org/wiki/Rustam_Effendy_Nainggolan,https://en.wikipedia.org/w/index.php?title=Rustam_Effendy_Nainggolan&action=edit,https://en.wikipedia.org/wiki/Rustam_Effendy_Nainggolan
49178880,0,Rustam Haidar,wikitext,en,en,ltr,2024-10-07T13:48:49Z,1248753664,19069,,49178907,https://en.wikipedia.org/wiki/Rustam_Haidar,https://en.wikipedia.org/w/index.php?title=Rustam_Haidar&action=edit,https://en.wikipedia.org/wiki/Rustam_Haidar
40692675,0,Rustam Inoyatov,wikitext,en,en,ltr,2024-10-07T14:04:18Z,1247702441,6498,,40700871,https://en.wikipedia.org/wiki/Rustam_Inoyatov,https://en.wikipedia.org/w/index.php?title=Rustam_Inoyatov&action=edit,https://en.wikipedia.org/wiki/Rustam_Inoyatov
23893510,0,Rustam Jamali,wikitext,en,en,ltr,2024-10-02T08:51:11Z,1248938217,2374,,24495133,https://en.wikipedia.org/wiki/Rustam_Jamali,https://en.wikipedia.org/w/index.php?title=Rustam_Jamali&action=edit,https://en.wikipedia.org/wiki/Rustam_Jamali
23041166,0,Ruth Chinamano,wikitext,en,en,ltr,2024-09-27T00:54:52Z,1233377754,2312,,28220469,https://en.wikipedia.org/wiki/Ruth_Chinamano,https://en.wikipedia.org/w/index.php?title=Ruth_Chinamano&action=edit,https://en.wikipedia.org/wiki/Ruth_Chinamano
71039456,0,Ruth Hiyob Mollel,wikitext,en,en,ltr,2024-10-05T14:42:56Z,1158305325,4432,,71039497,https://en.wikipedia.org/wiki/Ruth_Hiyob_Mollel,https://en.wikipedia.org/w/index.php?title=Ruth_Hiyob_Mollel&action=edit,https://en.wikipedia.org/wiki/Ruth_Hiyob_Mollel
70433312,0,Ruth Molly Lematia,wikitext,en,en,ltr,2024-10-09T13:23:02Z,1235476792,5264,,70472618,https://en.wikipedia.org/wiki/Ruth_Molly_Lematia,https://en.wikipedia.org/w/index.php?title=Ruth_Molly_Lematia&action=edit,https://en.wikipedia.org/wiki/Ruth_Molly_Lematia
63029026,0,Ruth Oniang'o,wikitext,en,en,ltr,2024-10-06T09:19:51Z,1234809644,12933,,63029155,https://en.wikipedia.org/wiki/Ruth_Oniang%27o,https://en.wikipedia.org/w/index.php?title=Ruth_Oniang%27o&action=edit,https://en.wikipedia.org/wiki/Ruth_Oniang%27o
76431481,0,Ruth Weckenmann,wikitext,en,en,ltr,2024-09-27T02:43:45Z,1243240587,4939,,76432038,https://en.wikipedia.org/wiki/Ruth_Weckenmann,https://en.wikipedia.org/w/index.php?title=Ruth_Weckenmann&action=edit,https://en.wikipedia.org/wiki/Ruth_Weckenmann
73107524,0,Ruweida Obo,wikitext,en,en,ltr,2024-09-27T02:38:54Z,1147726394,1649,,73203006,https://en.wikipedia.org/wiki/Ruweida_Obo,https://en.wikipedia.org/w/index.php?title=Ruweida_Obo&action=edit,https://en.wikipedia.org/wiki/Ruweida_Obo
45646706,0,Ryamizard Ryacudu,wikitext,en,en,ltr,2024-10-07T20:47:42Z,1244189678,3857,,45646938,https://en.wikipedia.org/wiki/Ryamizard_Ryacudu,https://en.wikipedia.org/w/index.php?title=Ryamizard_Ryacudu&action=edit,https://en.wikipedia.org/wiki/Ryamizard_Ryacudu
70366109,0,Ryan Straughn,wikitext,en,en,ltr,2024-09-27T02:35:00Z,1232133512,1159,,70366174,https://en.wikipedia.org/wiki/Ryan_Straughn,https://en.wikipedia.org/w/index.php?title=Ryan_Straughn&action=edit,https://en.wikipedia.org/wiki/Ryan_Straughn
47913269,0,Réka Szemerkényi,wikitext,en,en,ltr,2024-09-27T01:56:59Z,1121161249,2014,,47935257,https://en.wikipedia.org/wiki/R%C3%A9ka_Szemerk%C3%A9nyi,https://en.wikipedia.org/w/index.php?title=R%C3%A9ka_Szemerk%C3%A9nyi&action=edit,https://en.wikipedia.org/wiki/R%C3%A9ka_Szemerk%C3%A9nyi
71468757,0,Révérien Ndikuriyo,wikitext,en,en,ltr,2024-10-05T14:42:59Z,1231164333,7576,,71566496,https://en.wikipedia.org/wiki/R%C3%A9v%C3%A9rien_Ndikuriyo,https://en.wikipedia.org/w/index.php?title=R%C3%A9v%C3%A9rien_Ndikuriyo&action=edit,https://en.wikipedia.org/wiki/R%C3%A9v%C3%A9rien_Ndikuriyo
60554261,0,Rómulo Roux,wikitext,en,en,ltr,2024-10-05T14:40:05Z,1225824631,3160,,60603301,https://en.wikipedia.org/wiki/R%C3%B3mulo_Roux,https://en.wikipedia.org/w/index.php?title=R%C3%B3mulo_Roux&action=edit,https://en.wikipedia.org/wiki/R%C3%B3mulo_Roux
30408343,0,Rómulo Sebastián Naón,wikitext,en,en,ltr,2024-10-05T14:32:27Z,1193099129,4920,,42365419,https://en.wikipedia.org/wiki/R%C3%B3mulo_Sebasti%C3%A1n_Na%C3%B3n,https://en.wikipedia.org/w/index.php?title=R%C3%B3mulo_Sebasti%C3%A1n_Na%C3%B3n&action=edit,https://en.wikipedia.org/wiki/R%C3%B3mulo_Sebasti%C3%A1n_Na%C3%B3n
63871524,0,S. K. E. Udeh-Okoye,wikitext,en,en,ltr,2024-09-28T23:12:23Z,1136131935,4897,,63872702,https://en.wikipedia.org/wiki/S._K._E._Udeh-Okoye,https://en.wikipedia.org/w/index.php?title=S._K._E._Udeh-Okoye&action=edit,https://en.wikipedia.org/wiki/S._K._E._Udeh-Okoye
51739998,0,S. Kabo,wikitext,en,en,ltr,2024-10-05T14:37:47Z,1162201378,1300,,51811346,https://en.wikipedia.org/wiki/S._Kabo,https://en.wikipedia.org/w/index.php?title=S._Kabo&action=edit,https://en.wikipedia.org/wiki/S._Kabo
70677768,0,S. Murugesan (DMK politician),wikitext,en,en,ltr,2024-09-27T02:35:26Z,1230954821,2019,,70701150,https://en.wikipedia.org/wiki/S._Murugesan_(DMK_politician),https://en.wikipedia.org/w/index.php?title=S._Murugesan_(DMK_politician)&action=edit,https://en.wikipedia.org/wiki/S._Murugesan_(DMK_politician)
41610139,0,S. N. W. Hulugalle,wikitext,en,en,ltr,2024-09-27T01:43:52Z,1165316163,1920,,41635746,https://en.wikipedia.org/wiki/S._N._W._Hulugalle,https://en.wikipedia.org/w/index.php?title=S._N._W._Hulugalle&action=edit,https://en.wikipedia.org/wiki/S._N._W._Hulugalle
68084606,0,S. Palani Nadar,wikitext,en,en,ltr,2024-09-27T02:31:40Z,1230949238,1773,,68183267,https://en.wikipedia.org/wiki/S._Palani_Nadar,https://en.wikipedia.org/w/index.php?title=S._Palani_Nadar&action=edit,https://en.wikipedia.org/wiki/S._Palani_Nadar
58321198,0,S.G. Ikoku,wikitext,en,en,ltr,2024-09-27T02:15:25Z,1140523065,6785,,63312963,https://en.wikipedia.org/wiki/S.G._Ikoku,https://en.wikipedia.org/w/index.php?title=S.G._Ikoku&action=edit,https://en.wikipedia.org/wiki/S.G._Ikoku
64433699,0,SM Nuruzzaman,wikitext,en,en,ltr,2024-09-27T02:25:42Z,1246459927,1891,,64433706,https://en.wikipedia.org/wiki/SM_Nuruzzaman,https://en.wikipedia.org/w/index.php?title=SM_Nuruzzaman&action=edit,https://en.wikipedia.org/wiki/SM_Nuruzzaman
73152490,0,Sa'adatu Kolo,wikitext,en,en,ltr,2024-09-27T02:38:56Z,1152460082,4872,,73212729,https://en.wikipedia.org/wiki/Sa%27adatu_Kolo,https://en.wikipedia.org/w/index.php?title=Sa%27adatu_Kolo&action=edit,https://en.wikipedia.org/wiki/Sa%27adatu_Kolo
69554768,0,Sa'dulla Begaliyev,wikitext,en,en,ltr,2024-09-29T22:28:04Z,1247704310,2236,,69554771,https://en.wikipedia.org/wiki/Sa%27dulla_Begaliyev,https://en.wikipedia.org/w/index.php?title=Sa%27dulla_Begaliyev&action=edit,https://en.wikipedia.org/wiki/Sa%27dulla_Begaliyev
28723924,0,Saad Bin Tefla,wikitext,en,en,ltr,2024-09-29T23:33:30Z,1248516489,1658,,28723955,https://en.wikipedia.org/wiki/Saad_Bin_Tefla,https://en.wikipedia.org/w/index.php?title=Saad_Bin_Tefla&action=edit,https://en.wikipedia.org/wiki/Saad_Bin_Tefla
9123391,0,Saadallah Howayek,wikitext,en,en,ltr,2024-10-07T13:48:36Z,1178977346,3666,,15517428,https://en.wikipedia.org/wiki/Saadallah_Howayek,https://en.wikipedia.org/w/index.php?title=Saadallah_Howayek&action=edit,https://en.wikipedia.org/wiki/Saadallah_Howayek
49341893,0,Saadie Goukouni Weddeye,wikitext,en,en,ltr,2024-10-09T11:46:15Z,1235451008,3655,,49341904,https://en.wikipedia.org/wiki/Saadie_Goukouni_Weddeye,https://en.wikipedia.org/w/index.php?title=Saadie_Goukouni_Weddeye&action=edit,https://en.wikipedia.org/wiki/Saadie_Goukouni_Weddeye
66529919,0,Saadoun Ghaidan,wikitext,en,en,ltr,2024-08-29T03:47:30Z,1151589987,3209,,66529929,https://en.wikipedia.org/wiki/Saadoun_Ghaidan,https://en.wikipedia.org/w/index.php?title=Saadoun_Ghaidan&action=edit,https://en.wikipedia.org/wiki/Saadoun_Ghaidan
64666043,0,Saaïd Amzazi,wikitext,en,en,ltr,2024-10-07T13:48:53Z,1249054415,4207,,64750769,https://en.wikipedia.org/wiki/Saa%C3%AFd_Amzazi,https://en.wikipedia.org/w/index.php?title=Saa%C3%AFd_Amzazi&action=edit,https://en.wikipedia.org/wiki/Saa%C3%AFd_Amzazi
51559994,0,Saber Sangar,wikitext,en,en,ltr,2024-09-21T14:23:15Z,1227951669,1676,,51595428,https://en.wikipedia.org/wiki/Saber_Sangar,https://en.wikipedia.org/w/index.php?title=Saber_Sangar&action=edit,https://en.wikipedia.org/wiki/Saber_Sangar
50616168,0,Sabina Ćudić,wikitext,en,en,ltr,2024-10-05T14:37:28Z,1248877827,5135,,50625044,https://en.wikipedia.org/wiki/Sabina_%C4%86udi%C4%87,https://en.wikipedia.org/w/index.php?title=Sabina_%C4%86udi%C4%87&action=edit,https://en.wikipedia.org/wiki/Sabina_%C4%86udi%C4%87
28362818,0,Sabit Lulo,wikitext,en,en,ltr,2024-09-27T01:10:05Z,1180950488,1206,,28362829,https://en.wikipedia.org/wiki/Sabit_Lulo,https://en.wikipedia.org/w/index.php?title=Sabit_Lulo&action=edit,https://en.wikipedia.org/wiki/Sabit_Lulo
30559670,0,Sabri Godo,wikitext,en,en,ltr,2024-10-05T14:32:29Z,1230739582,10609,,30559676,https://en.wikipedia.org/wiki/Sabri_Godo,https://en.wikipedia.org/w/index.php?title=Sabri_Godo&action=edit,https://en.wikipedia.org/wiki/Sabri_Godo
75744899,0,Sadak Omar Hassan,wikitext,en,en,ltr,2024-09-27T02:42:58Z,1218256927,5289,,75749713,https://en.wikipedia.org/wiki/Sadak_Omar_Hassan,https://en.wikipedia.org/w/index.php?title=Sadak_Omar_Hassan&action=edit,https://en.wikipedia.org/wiki/Sadak_Omar_Hassan
52592948,0,Sadig Rahimov,wikitext,en,en,ltr,2024-10-07T13:52:24Z,1245157534,10563,,52592951,https://en.wikipedia.org/wiki/Sadig_Rahimov,https://en.wikipedia.org/w/index.php?title=Sadig_Rahimov&action=edit,https://en.wikipedia.org/wiki/Sadig_Rahimov
38946258,0,Sadok Ghileb,wikitext,en,en,ltr,2024-09-27T01:37:21Z,1188912669,2278,,43632163,https://en.wikipedia.org/wiki/Sadok_Ghileb,https://en.wikipedia.org/w/index.php?title=Sadok_Ghileb&action=edit,https://en.wikipedia.org/wiki/Sadok_Ghileb
56715285,0,Sadou Soloké,wikitext,en,en,ltr,2024-09-27T02:12:14Z,1172866016,2043,,56774063,https://en.wikipedia.org/wiki/Sadou_Solok%C3%A9,https://en.wikipedia.org/w/index.php?title=Sadou_Solok%C3%A9&action=edit,https://en.wikipedia.org/wiki/Sadou_Solok%C3%A9
44358777,0,Sadyk Sher-Niyaz,wikitext,en,en,ltr,2024-10-07T14:48:59Z,1246169984,9612,,45635261,https://en.wikipedia.org/wiki/Sadyk_Sher-Niyaz,https://en.wikipedia.org/w/index.php?title=Sadyk_Sher-Niyaz&action=edit,https://en.wikipedia.org/wiki/Sadyk_Sher-Niyaz
57639649,0,Saed Kubenea,wikitext,en,en,ltr,2024-09-27T02:14:07Z,1145252802,1954,,57639663,https://en.wikipedia.org/wiki/Saed_Kubenea,https://en.wikipedia.org/w/index.php?title=Saed_Kubenea&action=edit,https://en.wikipedia.org/wiki/Saed_Kubenea
4859670,0,Saeed Madibo,wikitext,en,en,ltr,2024-09-28T23:09:48Z,1235398863,1076,,10356732,https://en.wikipedia.org/wiki/Saeed_Madibo,https://en.wikipedia.org/w/index.php?title=Saeed_Madibo&action=edit,https://en.wikipedia.org/wiki/Saeed_Madibo
74930160,0,Saeed bin Hamoud bin Saeed al Maawali,wikitext,en,en,ltr,2024-09-27T02:41:59Z,1241250370,2894,,74941576,https://en.wikipedia.org/wiki/Saeed_bin_Hamoud_bin_Saeed_al_Maawali,https://en.wikipedia.org/w/index.php?title=Saeed_bin_Hamoud_bin_Saeed_al_Maawali&action=edit,https://en.wikipedia.org/wiki/Saeed_bin_Hamoud_bin_Saeed_al_Maawali
11567541,0,Saeed bin Maktoum bin Hasher Al Maktoum,wikitext,en,en,ltr,2024-10-08T00:33:20Z,1235793193,15485,,13190107,https://en.wikipedia.org/wiki/Saeed_bin_Maktoum_bin_Hasher_Al_Maktoum,https://en.wikipedia.org/w/index.php?title=Saeed_bin_Maktoum_bin_Hasher_Al_Maktoum&action=edit,https://en.wikipedia.org/wiki/Saeed_bin_Maktoum_bin_Hasher_Al_Maktoum
25805656,0,Saeed bin Zayed Al Nahyan,wikitext,en,en,ltr,2024-10-07T13:48:40Z,1177986909,4690,,25805766,https://en.wikipedia.org/wiki/Saeed_bin_Zayed_Al_Nahyan,https://en.wikipedia.org/w/index.php?title=Saeed_bin_Zayed_Al_Nahyan&action=edit,https://en.wikipedia.org/wiki/Saeed_bin_Zayed_Al_Nahyan
41047594,0,Safdar Rahmat Abadi,wikitext,en,en,ltr,2024-09-21T14:20:16Z,1220293743,2814,,41047691,https://en.wikipedia.org/wiki/Safdar_Rahmat_Abadi,https://en.wikipedia.org/w/index.php?title=Safdar_Rahmat_Abadi&action=edit,https://en.wikipedia.org/wiki/Safdar_Rahmat_Abadi
28634810,0,Safet Butka,wikitext,en,en,ltr,2024-10-05T14:32:06Z,1189442848,9518,,28634870,https://en.wikipedia.org/wiki/Safet_Butka,https://en.wikipedia.org/w/index.php?title=Safet_Butka&action=edit,https://en.wikipedia.org/wiki/Safet_Butka
68359822,0,Saftar Jafarov,wikitext,en,en,ltr,2024-10-07T13:52:25Z,1222623261,5831,,68360354,https://en.wikipedia.org/wiki/Saftar_Jafarov,https://en.wikipedia.org/w/index.php?title=Saftar_Jafarov&action=edit,https://en.wikipedia.org/wiki/Saftar_Jafarov
66231338,0,Sagheer Ahmad,wikitext,en,en,ltr,2024-09-27T12:02:56Z,1248056932,3100,,66231577,https://en.wikipedia.org/wiki/Sagheer_Ahmad,https://en.wikipedia.org/w/index.php?title=Sagheer_Ahmad&action=edit,https://en.wikipedia.org/wiki/Sagheer_Ahmad
71422532,0,Sagheer Hamoud Aziz,wikitext,en,en,ltr,2024-10-07T13:48:55Z,1247681445,9609,,71422624,https://en.wikipedia.org/wiki/Sagheer_Hamoud_Aziz,https://en.wikipedia.org/w/index.php?title=Sagheer_Hamoud_Aziz&action=edit,https://en.wikipedia.org/wiki/Sagheer_Hamoud_Aziz
75869721,0,Saharla Abdulahi Bahdon,wikitext,en,en,ltr,2024-09-27T02:43:06Z,1204248404,4293,,75869733,https://en.wikipedia.org/wiki/Saharla_Abdulahi_Bahdon,https://en.wikipedia.org/w/index.php?title=Saharla_Abdulahi_Bahdon&action=edit,https://en.wikipedia.org/wiki/Saharla_Abdulahi_Bahdon
75656966,0,Saheed Popoola,wikitext,en,en,ltr,2024-10-05T14:43:44Z,1211497548,4822,,75661181,https://en.wikipedia.org/wiki/Saheed_Popoola,https://en.wikipedia.org/w/index.php?title=Saheed_Popoola&action=edit,https://en.wikipedia.org/wiki/Saheed_Popoola
63784079,0,Sahil Babayev,wikitext,en,en,ltr,2024-10-05T14:40:58Z,1207600921,7696,,63861464,https://en.wikipedia.org/wiki/Sahil_Babayev,https://en.wikipedia.org/w/index.php?title=Sahil_Babayev&action=edit,https://en.wikipedia.org/wiki/Sahil_Babayev
65444369,0,Said Ali Kemal,wikitext,en,en,ltr,2024-09-27T02:27:04Z,1054672013,7117,,65444410,https://en.wikipedia.org/wiki/Said_Ali_Kemal,https://en.wikipedia.org/w/index.php?title=Said_Ali_Kemal&action=edit,https://en.wikipedia.org/wiki/Said_Ali_Kemal
41555434,0,Said Hassan Shire,wikitext,en,en,ltr,2024-10-07T15:34:58Z,1191019702,2436,,41555444,https://en.wikipedia.org/wiki/Said_Hassan_Shire,https://en.wikipedia.org/w/index.php?title=Said_Hassan_Shire&action=edit,https://en.wikipedia.org/wiki/Said_Hassan_Shire
36013820,0,Said Mohamed Rage,wikitext,en,en,ltr,2024-10-07T15:34:58Z,1220698202,3111,,37058003,https://en.wikipedia.org/wiki/Said_Mohamed_Rage,https://en.wikipedia.org/w/index.php?title=Said_Mohamed_Rage&action=edit,https://en.wikipedia.org/wiki/Said_Mohamed_Rage
6392185,0,Said Tayeb Jawad,wikitext,en,en,ltr,2024-10-09T13:14:51Z,1248976824,29048,68,7156482,https://en.wikipedia.org/wiki/Said_Tayeb_Jawad,https://en.wikipedia.org/w/index.php?title=Said_Tayeb_Jawad&action=edit,https://en.wikipedia.org/wiki/Said_Tayeb_Jawad
75426767,0,Said bin Mohammed bin Ahmed Al Saqri,wikitext,en,en,ltr,2024-09-27T02:42:32Z,1241250445,3876,,75463349,https://en.wikipedia.org/wiki/Said_bin_Mohammed_bin_Ahmed_Al_Saqri,https://en.wikipedia.org/w/index.php?title=Said_bin_Mohammed_bin_Ahmed_Al_Saqri&action=edit,https://en.wikipedia.org/wiki/Said_bin_Mohammed_bin_Ahmed_Al_Saqri
63338673,0,Saidu Musa Abdullahi,wikitext,en,en,ltr,2024-10-05T14:40:50Z,1249041700,5923,,63340293,https://en.wikipedia.org/wiki/Saidu_Musa_Abdullahi,https://en.wikipedia.org/w/index.php?title=Saidu_Musa_Abdullahi&action=edit,https://en.wikipedia.org/wiki/Saidu_Musa_Abdullahi
50815485,0,Saif Durbar,wikitext,en,en,ltr,2024-10-08T12:14:41Z,1240973609,11762,,50815540,https://en.wikipedia.org/wiki/Saif_Durbar,https://en.wikipedia.org/w/index.php?title=Saif_Durbar&action=edit,https://en.wikipedia.org/wiki/Saif_Durbar
70446979,0,Saifullah Khan Paracha,wikitext,en,en,ltr,2024-10-07T15:49:13Z,1245829825,4470,,70449317,https://en.wikipedia.org/wiki/Saifullah_Khan_Paracha,https://en.wikipedia.org/w/index.php?title=Saifullah_Khan_Paracha&action=edit,https://en.wikipedia.org/wiki/Saifullah_Khan_Paracha
316443,0,Saigō Takamori,wikitext,en,en,ltr,2024-10-07T17:46:51Z,1249084904,18080,170,366628,https://en.wikipedia.org/wiki/Saig%C5%8D_Takamori,https://en.wikipedia.org/w/index.php?title=Saig%C5%8D_Takamori&action=edit,https://en.wikipedia.org/wiki/Saig%C5%8D_Takamori
63840511,0,Salah Farhat,wikitext,en,en,ltr,2024-10-07T13:48:53Z,1177418574,13085,,63847698,https://en.wikipedia.org/wiki/Salah_Farhat,https://en.wikipedia.org/w/index.php?title=Salah_Farhat&action=edit,https://en.wikipedia.org/wiki/Salah_Farhat
57433572,0,Salah al-Bardawil,wikitext,en,en,ltr,2024-09-27T02:13:47Z,1237818280,4332,,57564237,https://en.wikipedia.org/wiki/Salah_al-Bardawil,https://en.wikipedia.org/w/index.php?title=Salah_al-Bardawil&action=edit,https://en.wikipedia.org/wiki/Salah_al-Bardawil
75292141,0,Salameh Neimat,wikitext,en,en,ltr,2024-09-27T02:42:22Z,1244980528,4573,,75328511,https://en.wikipedia.org/wiki/Salameh_Neimat,https://en.wikipedia.org/w/index.php?title=Salameh_Neimat&action=edit,https://en.wikipedia.org/wiki/Salameh_Neimat
41927115,0,Salath Rasasack,wikitext,en,en,ltr,2024-10-05T14:35:14Z,1247069795,3869,,41927197,https://en.wikipedia.org/wiki/Salath_Rasasack,https://en.wikipedia.org/w/index.php?title=Salath_Rasasack&action=edit,https://en.wikipedia.org/wiki/Salath_Rasasack
3841294,0,Salau Aliyev,wikitext,en,en,ltr,2024-09-26T23:41:53Z,1211048885,945,,7156515,https://en.wikipedia.org/wiki/Salau_Aliyev,https://en.wikipedia.org/w/index.php?title=Salau_Aliyev&action=edit,https://en.wikipedia.org/wiki/Salau_Aliyev
72514542,0,Saleem Khursheed Khokhar,wikitext,en,en,ltr,2024-09-27T02:38:00Z,1142155683,1801,,72514545,https://en.wikipedia.org/wiki/Saleem_Khursheed_Khokhar,https://en.wikipedia.org/w/index.php?title=Saleem_Khursheed_Khokhar&action=edit,https://en.wikipedia.org/wiki/Saleem_Khursheed_Khokhar
72978055,0,Saleh Ali Al-Kharabsheh,wikitext,en,en,ltr,2024-09-27T02:38:41Z,1244979778,5011,,72984443,https://en.wikipedia.org/wiki/Saleh_Ali_Al-Kharabsheh,https://en.wikipedia.org/w/index.php?title=Saleh_Ali_Al-Kharabsheh&action=edit,https://en.wikipedia.org/wiki/Saleh_Ali_Al-Kharabsheh
76830931,0,Saleh Manaf,wikitext,en,en,ltr,2024-10-05T14:43:57Z,1242621031,19222,,76856830,https://en.wikipedia.org/wiki/Saleh_Manaf,https://en.wikipedia.org/w/index.php?title=Saleh_Manaf&action=edit,https://en.wikipedia.org/wiki/Saleh_Manaf
75050928,0,Saleh Shehu Yipmong,wikitext,en,en,ltr,2024-10-05T14:43:37Z,1201221700,4304,,75295544,https://en.wikipedia.org/wiki/Saleh_Shehu_Yipmong,https://en.wikipedia.org/w/index.php?title=Saleh_Shehu_Yipmong&action=edit,https://en.wikipedia.org/wiki/Saleh_Shehu_Yipmong
36973374,0,Saleh Yousefi,wikitext,en,en,ltr,2024-10-07T14:48:37Z,1220472335,3098,,42985516,https://en.wikipedia.org/wiki/Saleh_Yousefi,https://en.wikipedia.org/w/index.php?title=Saleh_Yousefi&action=edit,https://en.wikipedia.org/wiki/Saleh_Yousefi
44766354,0,Saleh al-Ogaili,wikitext,en,en,ltr,2024-10-05T14:36:01Z,1248161249,2533,,44766367,https://en.wikipedia.org/wiki/Saleh_al-Ogaili,https://en.wikipedia.org/w/index.php?title=Saleh_al-Ogaili&action=edit,https://en.wikipedia.org/wiki/Saleh_al-Ogaili
3824098,0,Salem Al-Ali Al-Sabah,wikitext,en,en,ltr,2024-10-07T13:48:33Z,1241175409,11504,,5921888,https://en.wikipedia.org/wiki/Salem_Al-Ali_Al-Sabah,https://en.wikipedia.org/w/index.php?title=Salem_Al-Ali_Al-Sabah&action=edit,https://en.wikipedia.org/wiki/Salem_Al-Ali_Al-Sabah
